peripheral_name, register_name, field_name, key, input_tokens, cached_tokens, output_tokens, reasoning_tokens, total_tokens
afio, evcr, , address_offset, 4653, 0, 307, 0, 4960
afio, evcr, , reset_value, 4682, 0, 269, 0, 4951
afio, evcr, , size, 4688, 0, 428, 0, 5116
afio, evcr, evoe, bit_offset, 4677, 0, 328, 0, 5005
afio, evcr, evoe, access, 4578, 0, 229, 0, 4807
afio, evcr, evoe, bit_width, 4595, 0, 345, 0, 4940
afio, evcr, pin, bit_offset, 4637, 0, 400, 0, 5037
afio, evcr, pin, access, 4699, 0, 297, 0, 4996
afio, evcr, pin, bit_width, 4729, 0, 218, 0, 4947
afio, evcr, port, bit_offset, 4705, 0, 444, 0, 5149
afio, evcr, port, access, 4704, 0, 502, 0, 5206
afio, evcr, port, bit_width, 4705, 0, 372, 0, 5077
afio, exticr1, , address_offset, 4798, 0, 280, 0, 5078
afio, exticr1, , reset_value, 4800, 0, 194, 0, 4994
afio, exticr1, , size, 4795, 0, 454, 0, 5249
afio, exticr1, exti0, bit_offset, 4783, 0, 303, 0, 5086
afio, exticr1, exti0, access, 4795, 0, 281, 0, 5076
afio, exticr1, exti0, bit_width, 4783, 0, 248, 0, 5031
afio, exticr1, exti1, bit_offset, 4783, 0, 393, 0, 5176
afio, exticr1, exti1, access, 4795, 0, 350, 0, 5145
afio, exticr1, exti1, bit_width, 4783, 0, 330, 0, 5113
afio, exticr1, exti2, bit_offset, 4794, 0, 529, 0, 5323
afio, exticr1, exti2, access, 4807, 0, 271, 0, 5078
afio, exticr1, exti2, bit_width, 4807, 0, 290, 0, 5097
afio, exticr1, exti3, bit_offset, 4795, 0, 342, 0, 5137
afio, exticr1, exti3, access, 4794, 0, 289, 0, 5083
afio, exticr1, exti3, bit_width, 4807, 0, 321, 0, 5128
afio, exticr2, , address_offset, 4811, 0, 270, 0, 5081
afio, exticr2, , reset_value, 4800, 0, 311, 0, 5111
afio, exticr2, , size, 4793, 0, 487, 0, 5280
afio, exticr2, exti4, bit_offset, 4807, 0, 410, 0, 5217
afio, exticr2, exti4, access, 4807, 0, 277, 0, 5084
afio, exticr2, exti4, bit_width, 4807, 0, 274, 0, 5081
afio, exticr2, exti5, bit_offset, 4807, 0, 405, 0, 5212
afio, exticr2, exti5, access, 4807, 0, 337, 0, 5144
afio, exticr2, exti5, bit_width, 4807, 0, 329, 0, 5136
afio, exticr2, exti6, bit_offset, 4811, 0, 435, 0, 5246
afio, exticr2, exti6, access, 4780, 0, 409, 0, 5189
afio, exticr2, exti6, bit_width, 4807, 0, 234, 0, 5041
afio, exticr2, exti7, bit_offset, 4785, 0, 418, 0, 5203
afio, exticr2, exti7, access, 4806, 0, 392, 0, 5198
afio, exticr2, exti7, bit_width, 4807, 0, 291, 0, 5098
afio, exticr3, , address_offset, 4792, 0, 241, 0, 5033
afio, exticr3, , reset_value, 4794, 0, 168, 0, 4962
afio, exticr3, , size, 4808, 0, 444, 0, 5252
afio, exticr3, exti10, bit_offset, 4813, 0, 597, 0, 5410
afio, exticr3, exti10, access, 4813, 0, 361, 0, 5174
afio, exticr3, exti10, bit_width, 4813, 0, 310, 0, 5123
afio, exticr3, exti11, bit_offset, 4813, 0, 352, 0, 5165
afio, exticr3, exti11, access, 4800, 0, 285, 0, 5085
afio, exticr3, exti11, bit_width, 4813, 0, 265, 0, 5078
afio, exticr3, exti8, bit_offset, 4794, 0, 312, 0, 5106
afio, exticr3, exti8, access, 4813, 0, 299, 0, 5112
afio, exticr3, exti8, bit_width, 4813, 0, 337, 0, 5150
afio, exticr3, exti9, bit_offset, 4813, 0, 517, 0, 5330
afio, exticr3, exti9, access, 4813, 0, 342, 0, 5155
afio, exticr3, exti9, bit_width, 4813, 0, 290, 0, 5103
afio, exticr4, , address_offset, 4792, 0, 311, 0, 5103
afio, exticr4, , reset_value, 4794, 0, 264, 0, 5058
afio, exticr4, , size, 4787, 0, 363, 0, 5150
afio, exticr4, exti12, bit_offset, 4801, 0, 452, 0, 5253
afio, exticr4, exti12, access, 4800, 0, 517, 0, 5317
afio, exticr4, exti12, bit_width, 4801, 0, 249, 0, 5050
afio, exticr4, exti13, bit_offset, 4801, 0, 331, 0, 5132
afio, exticr4, exti13, access, 4801, 0, 293, 0, 5094
afio, exticr4, exti13, bit_width, 4801, 0, 247, 0, 5048
afio, exticr4, exti14, bit_offset, 4801, 0, 489, 0, 5290
afio, exticr4, exti14, access, 4801, 0, 450, 0, 5251
afio, exticr4, exti14, bit_width, 4794, 0, 407, 0, 5201
afio, exticr4, exti15, bit_offset, 4801, 0, 462, 0, 5263
afio, exticr4, exti15, access, 4801, 0, 462, 0, 5263
afio, exticr4, exti15, bit_width, 4801, 0, 297, 0, 5098
afio, mapr, , address_offset, 4725, 0, 234, 0, 4959
afio, mapr, , reset_value, 4715, 0, 129, 0, 4844
afio, mapr, , size, 4778, 0, 396, 0, 5174
afio, mapr, i2c1_remap, bit_offset, 4741, 0, 326, 0, 5067
afio, mapr, i2c1_remap, access, 4729, 0, 340, 0, 5069
afio, mapr, i2c1_remap, bit_width, 4709, 0, 262, 0, 4971
afio, mapr, pd01_remap, bit_offset, 4620, 0, 253, 0, 4873
afio, mapr, pd01_remap, access, 4620, 0, 416, 0, 5036
afio, mapr, pd01_remap, bit_width, 4620, 0, 451, 0, 5071
afio, mapr, spi1_remap, bit_offset, 4761, 0, 257, 0, 5018
afio, mapr, spi1_remap, access, 4730, 0, 262, 0, 4992
afio, mapr, spi1_remap, bit_width, 4761, 0, 689, 0, 5450
afio, mapr, swj_cfg, bit_offset, 4645, 0, 292, 0, 4937
afio, mapr, swj_cfg, access, 4598, 0, 312, 0, 4910
afio, mapr, swj_cfg, bit_width, 4641, 0, 231, 0, 4872
afio, mapr, tim1_remap, bit_offset, 4672, 0, 401, 0, 5073
afio, mapr, tim1_remap, access, 4701, 0, 632, 0, 5333
afio, mapr, tim1_remap, bit_width, 4709, 0, 268, 0, 4977
afio, mapr, tim2_remap, bit_offset, 4614, 0, 298, 0, 4912
afio, mapr, tim2_remap, access, 4700, 0, 368, 0, 5068
afio, mapr, tim2_remap, bit_width, 4643, 0, 516, 0, 5159
afio, mapr, tim3_remap, bit_offset, 4699, 0, 207, 0, 4906
afio, mapr, tim3_remap, access, 4701, 1280, 341, 0, 5042
afio, mapr, tim3_remap, bit_width, 4709, 0, 213, 0, 4922
afio, mapr, tim4_remap, bit_offset, 4687, 0, 318, 0, 5005
afio, mapr, tim4_remap, access, 4691, 0, 316, 0, 5007
afio, mapr, tim4_remap, bit_width, 4716, 0, 305, 0, 5021
afio, mapr, tim5ch4_iremap, bit_offset, 4718, 0, 568, 0, 5286
afio, mapr, tim5ch4_iremap, access, 4716, 0, 368, 0, 5084
afio, mapr, tim5ch4_iremap, bit_width, 4716, 0, 276, 0, 4992
afio, mapr, usart1_remap, bit_offset, 4708, 0, 361, 0, 5069
afio, mapr, usart1_remap, access, 4713, 0, 363, 0, 5076
afio, mapr, usart1_remap, bit_width, 4708, 0, 335, 0, 5043
afio, mapr, usart2_remap, bit_offset, 4679, 0, 289, 0, 4968
afio, mapr, usart2_remap, access, 4706, 0, 430, 0, 5136
afio, mapr, usart2_remap, bit_width, 4708, 0, 321, 0, 5029
afio, mapr, usart3_remap, bit_offset, 4679, 0, 548, 0, 5227
afio, mapr, usart3_remap, access, 4655, 0, 495, 0, 5150
afio, mapr, usart3_remap, bit_width, 4708, 0, 578, 0, 5286
afio, mapr2, , address_offset, 4720, 0, 155, 0, 4875
afio, mapr2, , reset_value, 4783, 0, 195, 0, 4978
afio, mapr2, , size, 4693, 0, 268, 0, 4961
afio, mapr2, fsmc_nadv, bit_offset, 4734, 0, 189, 0, 4923
afio, mapr2, fsmc_nadv, access, 4713, 0, 307, 0, 5020
afio, mapr2, fsmc_nadv, bit_width, 4708, 0, 220, 0, 4928
afio, mapr2, misc_remap, bit_offset, 4776, 0, 384, 0, 5160
afio, mapr2, misc_remap, access, 4725, 0, 266, 0, 4991
afio, mapr2, misc_remap, bit_width, 4783, 0, 257, 0, 5040
afio, mapr2, tim12_remap, bit_offset, 4730, 0, 557, 0, 5287
afio, mapr2, tim12_remap, access, 4705, 0, 544, 0, 5249
afio, mapr2, tim12_remap, bit_width, 4701, 0, 369, 0, 5070
afio, mapr2, tim13_remap, bit_offset, 4724, 0, 301, 0, 5025
afio, mapr2, tim13_remap, access, 4734, 0, 390, 0, 5124
afio, mapr2, tim13_remap, bit_width, 4724, 0, 294, 0, 5018
afio, mapr2, tim14_remap, bit_offset, 4730, 0, 279, 0, 5009
afio, mapr2, tim14_remap, access, 4705, 0, 301, 0, 5006
afio, mapr2, tim14_remap, bit_width, 4677, 0, 524, 0, 5201
afio, mapr2, tim1_dma_remap, bit_offset, 4726, 0, 244, 0, 4970
afio, mapr2, tim1_dma_remap, access, 4668, 0, 338, 0, 5006
afio, mapr2, tim1_dma_remap, bit_width, 4717, 0, 329, 0, 5046
afio, mapr2, tim67_dac_dma_remap, bit_offset, 4718, 0, 255, 0, 4973
afio, mapr2, tim67_dac_dma_remap, access, 4670, 0, 470, 0, 5140
afio, mapr2, tim67_dac_dma_remap, bit_width, 4722, 0, 385, 0, 5107
afio, mapr2, cec_remap, bit_offset, 4678, 0, 306, 0, 4984
afio, mapr2, cec_remap, access, 4692, 0, 312, 0, 5004
afio, mapr2, cec_remap, bit_width, 4711, 0, 319, 0, 5030
afio, mapr2, tim15_remap, bit_offset, 4741, 0, 226, 0, 4967
afio, mapr2, tim15_remap, access, 4751, 0, 264, 0, 5015
afio, mapr2, tim15_remap, bit_width, 4714, 0, 252, 0, 4966
afio, mapr2, tim16_remap, bit_offset, 4747, 0, 255, 0, 5002
afio, mapr2, tim16_remap, access, 4698, 0, 479, 0, 5177
afio, mapr2, tim16_remap, bit_width, 4740, 0, 317, 0, 5057
afio, mapr2, tim17_remap, bit_offset, 4747, 0, 222, 0, 4969
afio, mapr2, tim17_remap, access, 4699, 0, 275, 0, 4974
afio, mapr2, tim17_remap, bit_width, 4700, 0, 189, 0, 4889
bkp, cr, , address_offset, 4717, 0, 153, 0, 4870
bkp, cr, , reset_value, 4718, 0, 120, 0, 4838
bkp, cr, , size, 4771, 0, 456, 0, 5227
bkp, cr, tpal, bit_offset, 4728, 0, 204, 0, 4932
bkp, cr, tpal, access, 4728, 0, 189, 0, 4917
bkp, cr, tpal, bit_width, 4728, 0, 230, 0, 4958
bkp, cr, tpe, bit_offset, 4734, 0, 234, 0, 4968
bkp, cr, tpe, access, 4755, 0, 328, 0, 5083
bkp, cr, tpe, bit_width, 4752, 0, 305, 0, 5057
bkp, csr, , address_offset, 4745, 0, 190, 0, 4935
bkp, csr, , reset_value, 4694, 0, 267, 0, 4961
bkp, csr, , size, 4781, 0, 397, 0, 5178
bkp, csr, tpie, bit_offset, 4769, 0, 350, 0, 5119
bkp, csr, tpie, access, 4771, 0, 425, 0, 5196
bkp, csr, tpie, bit_width, 4799, 0, 322, 0, 5121
bkp, csr, cte, bit_offset, 4763, 0, 381, 0, 5144
bkp, csr, cte, access, 4791, 0, 377, 0, 5168
bkp, csr, cte, bit_width, 4763, 0, 386, 0, 5149
bkp, csr, cti, bit_offset, 4764, 0, 373, 0, 5137
bkp, csr, cti, access, 4792, 0, 407, 0, 5199
bkp, csr, cti, bit_width, 4764, 0, 462, 0, 5226
bkp, csr, tef, bit_offset, 4764, 0, 258, 0, 5022
bkp, csr, tef, access, 4796, 0, 360, 0, 5156
bkp, csr, tef, bit_width, 4764, 0, 231, 0, 4995
bkp, csr, tif, bit_offset, 4764, 0, 266, 0, 5030
bkp, csr, tif, access, 4785, 0, 355, 0, 5140
