peripheral_name, register_name, field_name, key, input_tokens, cached_tokens, output_tokens, reasoning_tokens, total_tokens
afio, evcr, , address_offset, 4652, 0, 236, 128, 4888
afio, evcr, vvayurpxfkp, reset_value, 4701, 1408, 371, 192, 5072
afio, evcr, alwbxnn, size, 4727, 0, 308, 192, 5035
afio, evcr, evoe, bit_offset, 4676, 1408, 213, 128, 4889
afio, evcr, evoe, access, 4577, 1408, 245, 128, 4822
afio, evcr, evoe, bit_width, 4574, 1408, 216, 128, 4790
afio, fyacsxrmhvyu, pin, bit_offset, 4783, 1408, 526, 384, 5309
afio, evcr, pin, access, 4698, 0, 284, 192, 4982
afio, evcr, pin, bit_width, 4728, 1408, 148, 64, 4876
afio, mhhmbqflagra, port, bit_offset, 4696, 1408, 639, 448, 5335
afio, evcr, port, access, 4663, 0, 485, 384, 5148
afio, evcr, port, bit_width, 4704, 0, 270, 192, 4974
afio, exticr1, , address_offset, 4797, 1408, 218, 128, 5015
ivokeygwpx, exticr1, , reset_value, 4820, 1408, 300, 192, 5120
afio, exticr1, , size, 4794, 1408, 324, 192, 5118
afio, exticr1, exti0, bit_offset, 4782, 1408, 244, 128, 5026
afio, exticr1, exti0, access, 4794, 1408, 283, 128, 5077
nmjfj, exticr1, exti0, bit_width, 4808, 1408, 277, 128, 5085
afio, exticr1, exti1, bit_offset, 4782, 1408, 417, 256, 5199
afio, exticr1, exti1, access, 4793, 0, 313, 192, 5106
afio, exticr1, exti1, bit_width, 4782, 1408, 301, 192, 5083
afio, exticr1, exti2, bit_offset, 4793, 1408, 545, 384, 5338
afio, exticr1, exti2, access, 4806, 1408, 244, 128, 5050
afio, exticr1, exti2, bit_width, 4806, 1408, 262, 128, 5068
afio, exticr1, exti3, bit_offset, 4794, 1408, 673, 512, 5467
afio, exticr1, exti3, access, 4806, 1408, 207, 128, 5013
afio, exticr1, exti3, bit_width, 4806, 0, 247, 128, 5053
afio, exticr2, , address_offset, 4798, 1408, 311, 192, 5109
afio, exticr2, , reset_value, 4799, 1408, 335, 192, 5134
afio, exticr2, , size, 4792, 1408, 303, 128, 5095
afio, exticr2, exti4, bit_offset, 4806, 1408, 293, 128, 5099
afio, exticr2, exti4, access, 4806, 1408, 339, 192, 5145
nuyuufjlctre, exticr2, exti4, bit_width, 4811, 1408, 328, 192, 5139
afio, exticr2, exti5, bit_offset, 4806, 1408, 405, 256, 5211
afio, exticr2, exti5, access, 4806, 1408, 285, 192, 5091
pbkpltmaoqv, exticr2, exti5, bit_width, 4811, 1408, 293, 192, 5104
afio, exticr2, exti6, bit_offset, 4806, 1408, 440, 256, 5246
afio, exticr2, exti6, access, 4717, 1408, 321, 192, 5038
afio, exticr2, exti6, bit_width, 4806, 1408, 353, 192, 5159
afio, exticr2, exti7, bit_offset, 4806, 0, 426, 320, 5232
afio, exticr2, exti7, access, 4806, 1408, 323, 192, 5129
afio, exticr2, exti7, bit_width, 4806, 1408, 292, 192, 5098
afio, exticr3, , address_offset, 4791, 1408, 237, 128, 5028
afio, exticr3, , reset_value, 4810, 1408, 232, 128, 5042
afio, exticr3, , size, 4807, 1408, 430, 320, 5237
afio, exticr3, exti10, bit_offset, 4812, 1408, 594, 448, 5406
afio, exticr3, javiabvwx, access, 4713, 1408, 494, 320, 5207
afio, exticr3, exti10, bit_width, 4812, 1408, 263, 128, 5075
afio, exticr3, exti11, bit_offset, 4812, 0, 243, 128, 5055
afio, exticr3, exti11, access, 4811, 1408, 641, 448, 5452
afio, exticr3, fckit, bit_width, 4812, 1408, 326, 192, 5138
afio, exticr3, exti8, bit_offset, 4793, 1408, 359, 192, 5152
afio, exticr3, exti8, access, 4812, 1408, 329, 192, 5141
afio, exticr3, exti8, bit_width, 4812, 1408, 225, 128, 5037
afio, exticr3, exti9, bit_offset, 4812, 0, 459, 256, 5271
afio, exticr3, exti9, access, 4812, 1408, 442, 256, 5254
afio, exticr3, exti9, bit_width, 4812, 1408, 369, 192, 5181
afio, exticr4, , address_offset, 4792, 1408, 242, 128, 5034
afio, exticr4, , reset_value, 4774, 1408, 233, 128, 5007
afio, exticr4, , size, 4786, 1408, 361, 192, 5147
ucdrlg, exticr4, exti12, bit_offset, 4803, 1408, 336, 192, 5139
afio, exticr4, exti12, access, 4800, 1408, 328, 192, 5128
afio, exticr4, exti12, bit_width, 4800, 1408, 214, 128, 5014
afio, exticr4, exti13, bit_offset, 4800, 1408, 397, 256, 5197
afio, exticr4, exti13, access, 4799, 1408, 479, 320, 5278
afio, exticr4, exti13, bit_width, 4793, 1408, 285, 192, 5078
afio, exticr4, exti14, bit_offset, 4800, 1408, 323, 192, 5123
afio, exticr4, exti14, access, 4800, 1408, 251, 128, 5051
afio, exticr4, exti14, bit_width, 4812, 1408, 317, 192, 5129
afio, exticr4, exti15, bit_offset, 4800, 1408, 749, 640, 5549
afio, exticr4, exti15, access, 4800, 1408, 308, 192, 5108
afio, exticr4, exti15, bit_width, 4800, 1408, 252, 128, 5052
afio, mapr, , address_offset, 4739, 1408, 334, 256, 5073
afio, mapr, , reset_value, 4714, 1408, 164, 64, 4878
afio, mapr, , size, 4766, 1408, 209, 128, 4975
afio, mapr, bjdzghryy, bit_offset, 4737, 1408, 457, 320, 5194
afio, mapr, i2c1_remap, access, 4728, 1408, 426, 320, 5154
afio, mapr, i2c1_remap, bit_width, 4708, 1408, 303, 192, 5011
afio, mapr, pd01_remap, bit_offset, 4619, 1408, 230, 128, 4849
afio, mapr, pd01_remap, access, 4618, 1408, 313, 192, 4931
afio, mapr, pd01_remap, bit_width, 4619, 1408, 248, 128, 4867
afio, mapr, spi1_remap, bit_offset, 4760, 1408, 255, 128, 5015
afio, mapr, spi1_remap, access, 4729, 1408, 303, 128, 5032
afio, mapr, spi1_remap, bit_width, 4760, 1408, 278, 192, 5038
afio, php, swj_cfg, bit_offset, 4620, 1408, 293, 192, 4913
afio, mapr, swj_cfg, access, 4597, 1408, 303, 192, 4900
afio, mapr, swj_cfg, bit_width, 4640, 1408, 220, 128, 4860
afio, mapr, jiqif, bit_offset, 4746, 1408, 384, 256, 5130
afio, mapr, tim1_remap, access, 4708, 1408, 375, 256, 5083
afio, mapr, tim1_remap, bit_width, 4708, 1408, 232, 128, 4940
afio, mapr, tim2_remap, bit_offset, 4613, 1408, 1007, 896, 5620
afio, mapr, tim2_remap, access, 4707, 1408, 363, 256, 5070
afio, mapr, tim2_remap, bit_width, 4700, 1408, 222, 128, 4922
afio, mapr, tim3_remap, bit_offset, 4698, 1408, 211, 128, 4909
afio, mapr, tim3_remap, access, 4700, 1408, 295, 192, 4995
afio, mapr, tim3_remap, bit_width, 4708, 1408, 243, 128, 4951
afio, mapr, tim4_remap, bit_offset, 4686, 1408, 212, 128, 4898
afio, mapr, tim4_remap, access, 4690, 1408, 306, 192, 4996
afio, mapr, tim4_remap, bit_width, 4715, 1408, 192, 64, 4907
afio, mapr, tim5ch4_iremap, bit_offset, 4717, 1408, 801, 640, 5518
afio, mapr, tim5ch4_iremap, access, 4669, 1408, 266, 192, 4935
afio, mapr, tim5ch4_iremap, bit_width, 4715, 1408, 305, 192, 5020
afio, mapr, usart1_remap, bit_offset, 4707, 1408, 573, 448, 5280
afio, mapr, usart1_remap, access, 4712, 1408, 294, 192, 5006
afio, mapr, usart1_remap, bit_width, 4762, 1408, 761, 576, 5523
afio, mapr, usart2_remap, bit_offset, 4678, 1408, 670, 512, 5348
afio, mapr, usart2_remap, access, 4711, 1408, 282, 192, 4993
afio, mapr, usart2_remap, bit_width, 4760, 1408, 233, 128, 4993
afio, mapr, usart3_remap, bit_offset, 4678, 1408, 370, 256, 5048
afio, mapr, usart3_remap, access, 4712, 1408, 285, 128, 4997
afio, mapr, usart3_remap, bit_width, 4707, 1408, 244, 128, 4951
afio, mapr2, , address_offset, 4717, 1408, 226, 128, 4943
afio, mapr2, , reset_value, 4780, 1408, 621, 448, 5401
afio, mapr2, , size, 4692, 1408, 255, 128, 4947
aqnorbdyqh, mapr2, fsmc_nadv, bit_offset, 4717, 1408, 239, 128, 4956
afio, mapr2, fsmc_nadv, access, 4712, 1408, 335, 192, 5047
afio, mapr2, fsmc_nadv, bit_width, 4699, 1408, 240, 128, 4939
afio, mapr2, misc_remap, bit_offset, 4748, 0, 207, 128, 4955
afio, mapr2, misc_remap, access, 4724, 1408, 445, 320, 5169
afio, mapr2, misc_remap, bit_width, 4782, 1408, 211, 128, 4993
afio, mapr2, tim12_remap, bit_offset, 4729, 1408, 243, 128, 4972
afio, mapr2, tim12_remap, access, 4704, 0, 495, 320, 5199
afio, mapr2, tim12_remap, bit_width, 4700, 1408, 272, 128, 4972
afio, mapr2, tim13_remap, bit_offset, 4723, 1408, 233, 128, 4956
afio, mapr2, tim13_remap, access, 4733, 1408, 225, 128, 4958
afio, mapr2, tim13_remap, bit_width, 4723, 1408, 279, 128, 5002
afio, mapr2, tim14_remap, bit_offset, 4729, 1408, 231, 128, 4960
afio, mapr2, tim14_remap, access, 4704, 1408, 630, 448, 5334
afio, mapr2, tim14_remap, bit_width, 4676, 1408, 225, 128, 4901
afio, mapr2, tim1_dma_remap, bit_offset, 4725, 1408, 323, 192, 5048
afio, mapr2, tim1_dma_remap, access, 4725, 1408, 287, 192, 5012
afio, mapr2, tim1_dma_remap, bit_width, 4725, 1408, 292, 192, 5017
afio, mapr2, tim67_dac_dma_remap, bit_offset, 4717, 1408, 249, 128, 4966
afio, mapr2, tim67_dac_dma_remap, access, 4669, 1408, 327, 128, 4996
afio, mapr2, tim67_dac_dma_remap, bit_width, 4721, 1408, 261, 128, 4982
afio, mapr2, cec_remap, bit_offset, 4730, 1408, 320, 128, 5050
afio, mapr2, cec_remap, access, 4691, 1408, 476, 320, 5167
afio, mapr2, cec_remap, bit_width, 4710, 1408, 356, 256, 5066
afio, mapr2, tim15_remap, bit_offset, 4740, 1408, 216, 128, 4956
afio, mapr2, tim15_remap, access, 4691, 1408, 389, 256, 5080
afio, mapr2, tim15_remap, bit_width, 4713, 1408, 318, 192, 5031
afio, mapr2, tim16_remap, bit_offset, 4746, 1408, 217, 128, 4963
afio, mapr2, tim16_remap, access, 4722, 1408, 269, 192, 4991
afio, mapr2, tim16_remap, bit_width, 4754, 1408, 249, 128, 5003
afio, mapr2, tim17_remap, bit_offset, 4746, 1408, 236, 128, 4982
afio, fibjl, tim17_remap, access, 4702, 1408, 195, 64, 4897
afio, mapr2, tim17_remap, bit_width, 4757, 1408, 340, 192, 5097
bkp, cr, , address_offset, 4708, 1408, 227, 128, 4935
bkp, cr, , reset_value, 4693, 1408, 214, 128, 4907
bkp, cr, , size, 4770, 1408, 441, 320, 5211
bkp, cr, tpal, bit_offset, 4727, 1408, 230, 128, 4957
bkp, gechqdpbzqt, tpal, access, 4732, 0, 606, 512, 5338
bkp, noqwnvxcj, tpal, bit_width, 4715, 1408, 349, 256, 5064
bkp, cr, tpe, bit_offset, 4751, 1408, 235, 128, 4986
bkp, cr, tpe, access, 4754, 1408, 602, 448, 5356
bkp, cr, tpe, bit_width, 4751, 1408, 302, 192, 5053
bkp, csr, , address_offset, 4744, 0, 215, 128, 4959
bkp, csr, , reset_value, 4693, 1408, 385, 256, 5078
bkp, csr, , size, 4780, 1408, 315, 192, 5095
bkp, csr, tpie, bit_offset, 4798, 1408, 219, 128, 5017
bkp, csr, tpie, access, 4771, 1408, 593, 448, 5364
bkp, csr, tpie, bit_width, 4798, 1408, 279, 192, 5077
bkp, csr, cte, bit_offset, 4762, 1408, 208, 128, 4970
bkp, csr, cte, access, 4790, 1408, 240, 128, 5030
bkp, csr, cte, bit_width, 4762, 1408, 350, 256, 5112
bkp, wnvnstohpsj, cti, bit_offset, 4768, 1408, 436, 320, 5204
bkp, csr, cti, access, 4791, 1408, 222, 128, 5013
bkp, csr, cti, bit_width, 4763, 1408, 409, 320, 5172
bkp, csr, tef, bit_offset, 4763, 1408, 378, 256, 5141
bkp, csr, tef, access, 4795, 1408, 600, 448, 5395
bkp, csr, tef, bit_width, 4763, 1408, 342, 192, 5105
bkp, csr, tif, bit_offset, 4763, 1408, 235, 128, 4998
bkp, csr, tif, access, 4801, 1408, 636, 384, 5437
bkp, csr, tif, bit_width, 4763, 1408, 256, 128, 5019
bkp, dr1, , address_offset, 4693, 1408, 229, 128, 4922
bkp, dr1, , reset_value, 4694, 1408, 171, 64, 4865
bkp, dr1, , size, 4727, 1408, 324, 192, 5051
bkp, dr1, d, bit_offset, 4737, 1408, 330, 192, 5067
bkp, dr1, d, access, 4731, 1408, 510, 320, 5241
bkp, dr1, d, bit_width, 4737, 1408, 274, 192, 5011
bkp, dr10, , address_offset, 4704, 1408, 515, 384, 5219
bkp, dr10, , reset_value, 4737, 1408, 223, 64, 4960
bkp, dr10, , size, 4772, 1408, 189, 64, 4961
bkp, dr10, d, bit_offset, 4735, 1408, 324, 192, 5059
bkp, dr10, d, access, 4745, 1408, 688, 512, 5433
bkp, dr10, d, bit_width, 4735, 1408, 411, 320, 5146
bkp, dr11, , address_offset, 4729, 1408, 154, 64, 4883
bkp, dr11, , reset_value, 4745, 1408, 220, 128, 4965
bkp, dr11, , size, 4775, 1408, 244, 128, 5019
bkp, dr11, d, bit_offset, 4768, 1408, 267, 128, 5035
bkp, dr11, d, access, 4732, 1408, 374, 256, 5106
bkp, dr11, d, bit_width, 4735, 1408, 201, 128, 4936
bkp, dr12, , address_offset, 4746, 1408, 227, 128, 4973
bkp, dr12, , reset_value, 4747, 1408, 235, 128, 4982
bkp, dr12, , size, 4790, 1408, 238, 128, 5028
bkp, dr12, d, bit_offset, 4735, 1408, 315, 192, 5050
bkp, dr12, d, access, 4736, 1408, 485, 256, 5221
bkp, dr12, d, bit_width, 4782, 1408, 295, 192, 5077
bkp, dr13, wsevcyzvitmx, address_offset, 4656, 1408, 281, 192, 4937
bkp, dr13, , reset_value, 4790, 1408, 379, 256, 5169
bkp, dr13, , size, 4762, 1408, 225, 128, 4987
bkp, dr13, d, bit_offset, 4735, 1408, 330, 192, 5065
bkp, dr13, d, access, 4732, 1408, 506, 384, 5238
bkp, dr13, d, bit_width, 4768, 1408, 217, 128, 4985
bkp, dr14, , address_offset, 4592, 1408, 234, 128, 4826
bkp, yjnclmjcs, , reset_value, 4723, 1408, 520, 384, 5243
bkp, dr14, ezmkpvrmtfh, size, 4782, 1408, 239, 128, 5021
bkp, dr14, d, bit_offset, 4723, 1408, 365, 256, 5088
bkp, dr14, d, access, 4732, 1408, 686, 576, 5418
bkp, dr14, d, bit_width, 4723, 1408, 243, 128, 4966
bkp, dr15, , address_offset, 4723, 1408, 202, 128, 4925
bkp, dr15, , reset_value, 4725, 1408, 237, 128, 4962
bkp, dr15, , size, 4745, 1408, 266, 128, 5011
bkp, dr15, d, bit_offset, 4737, 1408, 279, 192, 5016
bkp, dr15, d, access, 4720, 1408, 577, 448, 5297
bkp, dr15, d, bit_width, 4708, 1408, 292, 192, 5000
bkp, dr16, , address_offset, 4723, 1408, 223, 128, 4946
bkp, dr16, , reset_value, 4719, 1408, 448, 320, 5167
bkp, dr16, , size, 4775, 1408, 269, 128, 5044
bkp, dr16, d, bit_offset, 4737, 1408, 310, 192, 5047
bkp, dr16, d, access, 4747, 1408, 589, 448, 5336
