peripheral_name, register_name, field_name, key, input_tokens, cached_tokens, output_tokens, reasoning_tokens, total_tokens
afio, evcr, , address_offset, 4715, 0, 260, 143, 4975
afio, evcr, vvayurpxfkp, reset_value, 4764, 0, 434, 265, 5198
afio, evcr, alwbxnn, size, 4757, 0, 340, 220, 5097
afio, evcr, evoe, bit_offset, 4739, 0, 241, 116, 4980
afio, evcr, evoe, access, 4640, 1536, 247, 152, 4887
afio, evcr, evoe, bit_width, 4637, 0, 229, 138, 4866
afio, fyacsxrmhvyu, pin, bit_offset, 4846, 0, 399, 244, 5245
afio, evcr, pin, access, 4761, 1536, 353, 216, 5114
afio, evcr, pin, bit_width, 4791, 1536, 250, 146, 5041
afio, mhhmbqflagra, port, bit_offset, 4759, 0, 371, 181, 5130
afio, evcr, port, access, 4726, 1280, 706, 540, 5432
afio, evcr, port, bit_width, 4767, 0, 482, 326, 5249
afio, exticr1, , address_offset, 4860, 1280, 227, 115, 5087
ivokeygwpx, exticr1, , reset_value, 4883, 1280, 727, 473, 5610
afio, exticr1, , size, 4857, 1280, 291, 173, 5148
afio, exticr1, exti0, bit_offset, 4845, 0, 304, 194, 5149
afio, exticr1, exti0, access, 4857, 1280, 369, 200, 5226
nmjfj, exticr1, exti0, bit_width, 4871, 1280, 435, 277, 5306
afio, exticr1, exti1, bit_offset, 4845, 1536, 427, 273, 5272
afio, exticr1, exti1, access, 4856, 1536, 302, 154, 5158
afio, exticr1, exti1, bit_width, 4845, 1280, 292, 156, 5137
afio, exticr1, exti2, bit_offset, 4856, 1280, 394, 242, 5250
afio, exticr1, exti2, access, 4869, 0, 267, 125, 5136
afio, exticr1, exti2, bit_width, 4869, 1280, 334, 132, 5203
afio, exticr1, exti3, bit_offset, 4857, 1536, 462, 298, 5319
afio, exticr1, exti3, access, 4869, 0, 335, 234, 5204
afio, exticr1, exti3, bit_width, 4856, 1536, 275, 95, 5131
afio, exticr2, , address_offset, 4861, 1536, 253, 102, 5114
afio, exticr2, , reset_value, 4873, 1280, 490, 324, 5363
afio, exticr2, , size, 4855, 0, 246, 117, 5101
afio, exticr2, exti4, bit_offset, 4869, 1536, 421, 244, 5290
afio, exticr2, exti4, access, 4869, 1536, 305, 159, 5174
nuyuufjlctre, exticr2, exti4, bit_width, 4874, 1280, 555, 333, 5429
afio, exticr2, exti5, bit_offset, 4869, 1536, 383, 208, 5252
afio, exticr2, exti5, access, 4869, 1536, 394, 188, 5263
pbkpltmaoqv, exticr2, exti5, bit_width, 4878, 1280, 780, 530, 5658
afio, exticr2, exti6, bit_offset, 4869, 1536, 553, 323, 5422
afio, exticr2, exti6, access, 4780, 1536, 274, 158, 5054
afio, exticr2, exti6, bit_width, 4869, 1536, 302, 143, 5171
afio, exticr2, exti7, bit_offset, 4869, 1536, 514, 322, 5383
afio, exticr2, exti7, access, 4869, 1536, 320, 196, 5189
afio, exticr2, exti7, bit_width, 4869, 1536, 318, 155, 5187
afio, exticr3, , address_offset, 4854, 1536, 273, 103, 5127
afio, exticr3, , reset_value, 4873, 1536, 330, 180, 5203
afio, exticr3, , size, 4870, 1280, 321, 189, 5191
afio, exticr3, exti10, bit_offset, 4875, 1536, 500, 337, 5375
afio, exticr3, javiabvwx, access, 4776, 1536, 399, 238, 5175
afio, exticr3, exti10, bit_width, 4875, 1536, 312, 160, 5187
afio, exticr3, exti11, bit_offset, 4875, 1536, 480, 289, 5355
afio, exticr3, exti11, access, 4874, 1536, 440, 230, 5314
afio, exticr3, fckit, bit_width, 4875, 1536, 392, 225, 5267
afio, exticr3, exti8, bit_offset, 4856, 0, 325, 168, 5181
afio, exticr3, exti8, access, 4875, 1536, 403, 242, 5278
afio, exticr3, exti8, bit_width, 4875, 1536, 325, 124, 5200
afio, exticr3, exti9, bit_offset, 4875, 1536, 668, 466, 5543
afio, exticr3, exti9, access, 4875, 1536, 311, 159, 5186
afio, exticr3, exti9, bit_width, 4875, 1536, 304, 151, 5179
afio, exticr4, , address_offset, 4855, 1536, 281, 132, 5136
afio, exticr4, , reset_value, 4837, 1536, 241, 117, 5078
afio, exticr4, , size, 4849, 1536, 326, 174, 5175
ucdrlg, exticr4, exti12, bit_offset, 4866, 1280, 844, 574, 5710
afio, exticr4, exti12, access, 4863, 1536, 390, 241, 5253
afio, exticr4, exti12, bit_width, 4863, 1536, 413, 248, 5276
afio, exticr4, exti13, bit_offset, 4863, 1536, 500, 320, 5363
afio, exticr4, exti13, access, 4862, 1536, 475, 326, 5337
afio, exticr4, exti13, bit_width, 4875, 1536, 354, 171, 5229
afio, exticr4, exti14, bit_offset, 4863, 1536, 500, 272, 5363
afio, exticr4, exti14, access, 4863, 1536, 299, 162, 5162
afio, exticr4, exti14, bit_width, 4875, 1536, 341, 167, 5216
afio, exticr4, exti15, bit_offset, 4863, 1536, 416, 255, 5279
afio, exticr4, exti15, access, 4863, 1536, 342, 190, 5205
afio, exticr4, exti15, bit_width, 4863, 1536, 332, 182, 5195
afio, mapr, , address_offset, 4802, 1280, 315, 164, 5117
afio, mapr, , reset_value, 4777, 1280, 275, 159, 5052
afio, mapr, , size, 4829, 1280, 300, 160, 5129
afio, mapr, bjdzghryy, bit_offset, 4800, 1536, 291, 134, 5091
afio, mapr, i2c1_remap, access, 4791, 1536, 354, 191, 5145
afio, mapr, i2c1_remap, bit_width, 4771, 1280, 298, 168, 5069
afio, mapr, pd01_remap, bit_offset, 4682, 1536, 285, 153, 4967
afio, mapr, pd01_remap, access, 4681, 1280, 644, 509, 5325
afio, mapr, pd01_remap, bit_width, 4682, 1280, 279, 153, 4961
afio, mapr, spi1_remap, bit_offset, 4823, 1536, 251, 120, 5074
afio, mapr, spi1_remap, access, 4792, 1536, 300, 193, 5092
afio, mapr, spi1_remap, bit_width, 4823, 1280, 229, 109, 5052
afio, php, swj_cfg, bit_offset, 4683, 1280, 424, 255, 5107
afio, mapr, swj_cfg, access, 4660, 1280, 256, 140, 4916
afio, mapr, swj_cfg, bit_width, 4703, 1280, 286, 158, 4989
afio, mapr, jiqif, bit_offset, 4809, 1536, 407, 241, 5216
afio, mapr, tim1_remap, access, 4771, 1536, 311, 191, 5082
afio, mapr, tim1_remap, bit_width, 4771, 1536, 245, 111, 5016
afio, mapr, tim2_remap, bit_offset, 4676, 1536, 3286, 3129, 7962
afio, mapr, tim2_remap, access, 4770, 1280, 258, 140, 5028
afio, mapr, tim2_remap, bit_width, 4763, 1536, 320, 203, 5083
afio, mapr, tim3_remap, bit_offset, 4761, 1536, 351, 189, 5112
afio, mapr, tim3_remap, access, 4763, 1536, 313, 162, 5076
afio, mapr, tim3_remap, bit_width, 4771, 1536, 224, 123, 4995
afio, mapr, tim4_remap, bit_offset, 4749, 1536, 325, 178, 5074
afio, mapr, tim4_remap, access, 4753, 1280, 317, 133, 5070
afio, mapr, tim4_remap, bit_width, 4778, 1536, 294, 179, 5072
afio, mapr, tim5ch4_iremap, bit_offset, 4780, 1536, 1056, 913, 5836
afio, mapr, tim5ch4_iremap, access, 4732, 1536, 482, 374, 5214
afio, mapr, tim5ch4_iremap, bit_width, 4778, 1536, 296, 165, 5074
afio, mapr, usart1_remap, bit_offset, 4770, 0, 547, 430, 5317
afio, mapr, usart1_remap, access, 4775, 1536, 345, 216, 5120
afio, mapr, usart1_remap, bit_width, 4825, 1536, 296, 178, 5121
afio, mapr, usart2_remap, bit_offset, 4741, 1536, 243, 126, 4984
afio, mapr, usart2_remap, access, 4774, 1536, 270, 127, 5044
afio, mapr, usart2_remap, bit_width, 4823, 1536, 260, 141, 5083
afio, mapr, usart3_remap, bit_offset, 4741, 1536, 355, 195, 5096
afio, mapr, usart3_remap, access, 4775, 1536, 301, 160, 5076
afio, mapr, usart3_remap, bit_width, 4770, 1536, 310, 152, 5080
afio, mapr2, , address_offset, 4780, 1280, 654, 451, 5434
afio, mapr2, , reset_value, 4843, 1280, 555, 399, 5398
afio, mapr2, , size, 4755, 1280, 471, 268, 5226
aqnorbdyqh, mapr2, fsmc_nadv, bit_offset, 4780, 1280, 327, 198, 5107
afio, mapr2, fsmc_nadv, access, 4775, 1280, 395, 237, 5170
afio, mapr2, fsmc_nadv, bit_width, 4762, 1280, 345, 207, 5107
afio, mapr2, misc_remap, bit_offset, 4811, 1536, 342, 193, 5153
afio, mapr2, misc_remap, access, 4787, 1280, 319, 192, 5106
afio, mapr2, misc_remap, bit_width, 4845, 1280, 187, 80, 5032
afio, mapr2, tim12_remap, bit_offset, 4792, 1536, 248, 93, 5040
afio, mapr2, tim12_remap, access, 4767, 1280, 470, 286, 5237
afio, mapr2, tim12_remap, bit_width, 4763, 1536, 329, 214, 5092
afio, mapr2, tim13_remap, bit_offset, 4786, 1536, 350, 220, 5136
afio, mapr2, tim13_remap, access, 4796, 1280, 351, 209, 5147
afio, mapr2, tim13_remap, bit_width, 4786, 1536, 408, 245, 5194
afio, mapr2, tim14_remap, bit_offset, 4792, 1280, 274, 135, 5066
afio, mapr2, tim14_remap, access, 4767, 1280, 846, 610, 5613
afio, mapr2, tim14_remap, bit_width, 4739, 1536, 334, 169, 5073
afio, mapr2, tim1_dma_remap, bit_offset, 4788, 1536, 406, 265, 5194
afio, mapr2, tim1_dma_remap, access, 4788, 1536, 334, 178, 5122
afio, mapr2, tim1_dma_remap, bit_width, 4788, 1536, 308, 155, 5096
afio, mapr2, tim67_dac_dma_remap, bit_offset, 4780, 1536, 360, 214, 5140
afio, mapr2, tim67_dac_dma_remap, access, 4732, 1536, 418, 241, 5150
afio, mapr2, tim67_dac_dma_remap, bit_width, 4784, 1280, 518, 396, 5302
afio, mapr2, cec_remap, bit_offset, 4793, 1536, 279, 121, 5072
afio, mapr2, cec_remap, access, 4775, 1536, 703, 507, 5478
afio, mapr2, cec_remap, bit_width, 4773, 1536, 279, 153, 5052
afio, mapr2, tim15_remap, bit_offset, 4803, 1536, 293, 148, 5096
afio, mapr2, tim15_remap, access, 4754, 1536, 666, 456, 5420
afio, mapr2, tim15_remap, bit_width, 4776, 1536, 324, 178, 5100
afio, mapr2, tim16_remap, bit_offset, 4809, 1536, 298, 165, 5107
afio, mapr2, tim16_remap, access, 4785, 1280, 254, 118, 5039
afio, mapr2, tim16_remap, bit_width, 4817, 1536, 288, 161, 5105
afio, mapr2, tim17_remap, bit_offset, 4809, 1536, 248, 118, 5057
afio, fibjl, tim17_remap, access, 4765, 1280, 381, 251, 5146
afio, mapr2, tim17_remap, bit_width, 4820, 1536, 351, 192, 5171
bkp, cr, , address_offset, 4771, 1280, 278, 166, 5049
bkp, cr, , reset_value, 4756, 1280, 247, 112, 5003
bkp, cr, , size, 4833, 1536, 357, 247, 5190
bkp, cr, tpal, bit_offset, 4790, 1280, 882, 717, 5672
bkp, gechqdpbzqt, tpal, access, 4795, 1280, 419, 234, 5214
bkp, noqwnvxcj, tpal, bit_width, 4778, 1280, 289, 152, 5067
bkp, cr, tpe, bit_offset, 4814, 0, 281, 160, 5095
bkp, cr, tpe, access, 4817, 1280, 477, 376, 5294
bkp, cr, tpe, bit_width, 4814, 1280, 296, 165, 5110
bkp, csr, , address_offset, 4807, 1280, 189, 84, 4996
bkp, csr, , reset_value, 4756, 1280, 259, 134, 5015
bkp, csr, , size, 4843, 1280, 581, 424, 5424
bkp, csr, tpie, bit_offset, 4861, 1536, 572, 440, 5433
bkp, csr, tpie, access, 4834, 1280, 779, 566, 5613
bkp, csr, tpie, bit_width, 4861, 1280, 266, 142, 5127
bkp, csr, cte, bit_offset, 4825, 1280, 304, 169, 5129
bkp, csr, cte, access, 4853, 1280, 255, 116, 5108
bkp, csr, cte, bit_width, 4825, 1536, 248, 143, 5073
bkp, wnvnstohpsj, cti, bit_offset, 4831, 1280, 624, 467, 5455
bkp, csr, cti, access, 4854, 1536, 315, 199, 5169
bkp, csr, cti, bit_width, 4826, 1280, 305, 148, 5131
bkp, csr, tef, bit_offset, 4826, 1536, 288, 163, 5114
bkp, csr, tef, access, 4858, 1280, 505, 345, 5363
bkp, csr, tef, bit_width, 4826, 1280, 290, 151, 5116
bkp, csr, tif, bit_offset, 4826, 1536, 275, 117, 5101
bkp, csr, tif, access, 4864, 1536, 720, 544, 5584
bkp, csr, tif, bit_width, 4826, 1280, 282, 165, 5108
bkp, dr1, , address_offset, 4756, 1280, 350, 182, 5106
bkp, dr1, , reset_value, 4757, 1280, 247, 142, 5004
bkp, dr1, , size, 4790, 1280, 245, 122, 5035
bkp, dr1, d, bit_offset, 4800, 1280, 344, 219, 5144
bkp, dr1, d, access, 4794, 1536, 476, 350, 5270
bkp, dr1, d, bit_width, 4800, 1280, 232, 132, 5032
bkp, dr10, , address_offset, 4767, 1280, 231, 108, 4998
bkp, dr10, , reset_value, 4800, 1536, 626, 437, 5426
bkp, dr10, , size, 4835, 1280, 259, 151, 5094
bkp, dr10, d, bit_offset, 4798, 1280, 440, 243, 5238
bkp, dr10, d, access, 4808, 1536, 770, 633, 5578
bkp, dr10, d, bit_width, 4798, 1280, 288, 155, 5086
bkp, dr11, , address_offset, 4792, 1280, 276, 129, 5068
bkp, dr11, , reset_value, 4798, 1280, 360, 216, 5158
bkp, dr11, , size, 4838, 1280, 243, 146, 5081
bkp, dr11, d, bit_offset, 4831, 1280, 363, 208, 5194
bkp, dr11, d, access, 4795, 1536, 426, 258, 5221
bkp, dr11, d, bit_width, 4798, 1280, 297, 151, 5095
bkp, dr12, , address_offset, 4809, 1280, 326, 193, 5135
bkp, dr12, , reset_value, 4810, 1280, 299, 194, 5109
bkp, dr12, , size, 4853, 1280, 259, 109, 5112
bkp, dr12, d, bit_offset, 4798, 1280, 369, 196, 5167
bkp, dr12, d, access, 4799, 1536, 457, 300, 5256
bkp, dr12, d, bit_width, 4845, 1536, 352, 197, 5197
bkp, dr13, wsevcyzvitmx, address_offset, 4719, 1280, 273, 136, 4992
bkp, dr13, , reset_value, 4853, 1280, 373, 158, 5226
bkp, dr13, , size, 4825, 1536, 275, 170, 5100
bkp, dr13, d, bit_offset, 4798, 1280, 308, 207, 5106
bkp, dr13, d, access, 4795, 1280, 394, 270, 5189
bkp, dr13, d, bit_width, 4831, 1280, 325, 178, 5156
bkp, dr14, , address_offset, 4655, 1280, 273, 144, 4928
bkp, yjnclmjcs, , reset_value, 4786, 1280, 338, 194, 5124
bkp, dr14, ezmkpvrmtfh, size, 4820, 1280, 504, 301, 5324
bkp, dr14, d, bit_offset, 4786, 1280, 370, 225, 5156
bkp, dr14, d, access, 4783, 1280, 573, 440, 5356
bkp, dr14, d, bit_width, 4786, 1280, 295, 167, 5081
bkp, dr15, , address_offset, 4786, 1280, 260, 148, 5046
bkp, dr15, , reset_value, 4788, 1280, 339, 219, 5127
bkp, dr15, , size, 4808, 1280, 301, 203, 5109
bkp, dr15, d, bit_offset, 4786, 1280, 344, 229, 5130
bkp, dr15, d, access, 4783, 1280, 476, 335, 5259
bkp, dr15, d, bit_width, 4771, 1536, 296, 179, 5067
bkp, dr16, , address_offset, 4786, 1280, 278, 171, 5064
bkp, dr16, , reset_value, 4782, 1280, 367, 195, 5149
bkp, dr16, , size, 4838, 1280, 288, 166, 5126
bkp, dr16, d, bit_offset, 4800, 1280, 436, 249, 5236
bkp, dr16, d, access, 4810, 1280, 645, 449, 5455
bkp, dr16, d, bit_width, 4800, 1536, 363, 205, 5163
bkp, dr17, , address_offset, 4770, 1280, 286, 154, 5056
bkp, dr17, , reset_value, 4808, 1536, 330, 152, 5138
bkp, dr17, , size, 4790, 1280, 422, 260, 5212
bkp, dr17, d, bit_offset, 4800, 1280, 362, 199, 5162
bkp, zppowkhxd, d, access, 4713, 1280, 258, 124, 4971
bkp, dr17, d, bit_width, 4833, 1536, 368, 244, 5201
bkp, dr18, , address_offset, 4721, 1280, 379, 260, 5100
bkp, dr18, , reset_value, 4802, 1280, 296, 155, 5098
bkp, dr18, , size, 4838, 1280, 362, 221, 5200
bkp, dr18, d, bit_offset, 4786, 1536, 380, 205, 5166
bkp, dr18, d, access, 4762, 1536, 724, 560, 5486
bkp, dr18, d, bit_width, 4786, 1280, 372, 233, 5158
bkp, dr19, , address_offset, 4787, 1280, 315, 188, 5102
bkp, dr19, , reset_value, 4825, 1280, 326, 173, 5151
bkp, dr19, , size, 4838, 1280, 302, 153, 5140
bkp, dr19, d, bit_offset, 4786, 1280, 369, 222, 5155
bkp, dr19, d, access, 4808, 1280, 491, 353, 5299
bkp, dr19, d, bit_width, 4786, 1280, 308, 174, 5094
yeqa, dr2, , address_offset, 4757, 1280, 351, 190, 5108
bkp, dr2, , reset_value, 4787, 1280, 309, 174, 5096
bkp, dr2, , size, 4837, 1280, 337, 192, 5174
bkp, dr2, d, bit_offset, 4800, 1280, 434, 284, 5234
bkp, dr2, d, access, 4787, 1280, 664, 562, 5451
bkp, dr2, d, bit_width, 4800, 1280, 264, 141, 5064
bkp, dr20, , address_offset, 4786, 1280, 505, 367, 5291
bkp, dr20, , reset_value, 4772, 1536, 344, 191, 5116
bkp, dr20, , size, 4838, 1536, 393, 246, 5231
bkp, dr20, d, bit_offset, 4786, 1280, 363, 220, 5149
bkp, dr20, d, access, 4772, 1280, 437, 309, 5209
bkp, dr20, d, bit_width, 4786, 1280, 282, 140, 5068
bkp, dr3, , address_offset, 4783, 1280, 204, 73, 4987
bkp, dr3, , reset_value, 4828, 1280, 360, 167, 5188
imhv, dr3, , size, 4684, 1280, 284, 164, 4968
bkp, dr3, d, bit_offset, 4798, 1536, 347, 191, 5145
bkp, dr3, d, access, 4808, 1280, 617, 457, 5425
bkp, dr3, d, bit_width, 4798, 1280, 379, 266, 5177
bkp, dr4, , address_offset, 4783, 1280, 263, 125, 5046
bkp, dr4, xqntmcbr, reset_value, 4763, 1280, 606, 319, 5369
bkp, dr4, , size, 4790, 1280, 264, 117, 5054
bkp, dr4, d, bit_offset, 4798, 1280, 435, 299, 5233
bkp, dr4, d, access, 4808, 1536, 598, 410, 5406
bkp, dr4, d, bit_width, 4798, 1536, 344, 227, 5142
bkp, dr5, , address_offset, 4740, 1280, 235, 93, 4975
bkp, dr5, , reset_value, 4783, 1280, 283, 164, 5066
bkp, dr5, , size, 4823, 1280, 256, 118, 5079
bkp, dr5, d, bit_offset, 4798, 1536, 284, 168, 5082
bkp, dr5, d, access, 4787, 1536, 481, 310, 5268
bkp, dr5, d, bit_width, 4821, 1280, 323, 187, 5144
bkp, dr6, , address_offset, 4700, 1280, 340, 142, 5040
bkp, dr6, , reset_value, 4800, 1280, 295, 160, 5095
bkp, dr6, , size, 4790, 1536, 329, 217, 5119
bkp, dr6, d, bit_offset, 4798, 1280, 363, 236, 5161
bkp, dr6, d, access, 4787, 1280, 405, 253, 5192
bkp, dr6, d, bit_width, 4798, 1280, 275, 171, 5073
bkp, dr7, , address_offset, 4783, 1280, 351, 174, 5134
bkp, dr7, , reset_value, 4826, 1280, 325, 197, 5151
ctuhkod, dr7, , size, 4726, 1280, 622, 464, 5348
bkp, dr7, d, bit_offset, 4798, 1280, 509, 331, 5307
bkp, dr7, d, access, 4795, 1280, 550, 363, 5345
ssxintxksr, dr7, d, bit_width, 4751, 1280, 365, 232, 5116
bkp, dr8, , address_offset, 4783, 1280, 188, 72, 4971
bkp, dr8, , reset_value, 4769, 1280, 290, 144, 5059
bkp, dr8, , size, 4835, 1280, 243, 143, 5078
bkp, dr8, d, bit_offset, 4798, 1280, 369, 224, 5167
bkp, dr8, d, access, 4762, 1280, 485, 296, 5247
bkp, dr8, d, bit_width, 4831, 1280, 320, 175, 5151
bkp, dr9, , address_offset, 4768, 1280, 416, 261, 5184
bkp, dr9, , reset_value, 4757, 1280, 262, 110, 5019
bkp, dr9, , size, 4835, 1280, 225, 116, 5060
bkp, dr9, d, bit_offset, 4798, 1280, 322, 216, 5120
wscmatzsjna, dr9, d, access, 4658, 1280, 580, 401, 5238
bkp, dr9, d, bit_width, 4831, 1280, 280, 170, 5111
bkp, rtccr, , address_offset, 4683, 1280, 272, 167, 4955
bkp, rtccr, , reset_value, 4758, 1280, 274, 127, 5032
bkp, rtccr, , size, 4805, 1280, 456, 271, 5261
bkp, rtccr, cal, bit_offset, 4774, 1280, 360, 224, 5134
bkp, rtccr, cal, access, 4801, 1536, 351, 229, 5152
bkp, rtccr, cal, bit_width, 4805, 1280, 337, 182, 5142
bkp, rtccr, cco, bit_offset, 4774, 1536, 316, 171, 5090
bkp, rtccr, cco, access, 4774, 1280, 579, 411, 5353
bkp, rtccr, cco, bit_width, 4786, 1536, 405, 234, 5191
bkp, rtccr, asoe, bit_offset, 4805, 1280, 555, 402, 5360
bkp, rtccr, asoe, access, 4775, 1536, 314, 199, 5089
bkp, rtccr, asoe, bit_width, 4769, 1536, 328, 181, 5097
bkp, rtccr, asos, bit_offset, 4780, 1280, 298, 180, 5078
bkp, rtccr, asos, access, 4815, 1536, 548, 400, 5363
bkp, rtccr, asos, bit_width, 4786, 1280, 364, 196, 5150
cec, cfgr, , address_offset, 4773, 1280, 254, 132, 5027
